,Dominant_Topic,Perc_Contribution,Topic_Keywords,text_pre,text,userid,textID
86,7.0,0.9282000064849854,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H",Gave me your hand but realize I just wanna say goodbye...Please understand I have to leave and carry on my own life <3,"['hand', 'goodby', 'life', 'gave', 'realiz', 'say', 'understand', 'leav', 'carri']",0b12516100c16f779b152858619786ff,6825
87,9.0,0.8783000111579895,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H","Though there's a pain in my chest, i still wish you the best...with a fuck you! ooh-ooh-ooh :)","['pain', 'chest', 'fuck', 'ooh', 'wish']",0b12516100c16f779b152858619786ff,6848
88,0.0,0.8783000111579895,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",I thought I would never believe in hate. I guess I was wrong.,"['thought', 'hate', 'believ', 'guess', 'wrong']",0b12516100c16f779b152858619786ff,6862
89,4.0,0.9096999764442444,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",It's like a dream- you try to remember but it's gone. Then you try to scream but it only comes out as a yawn.,"['dream-', 'tri', 'rememb', 'gone', 'tri', 'scream', 'come']",0b12516100c16f779b152858619786ff,6881
90,7.0,0.9348999857902527,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","You're gonna lose that girl, you're gonna lose that girl, if you don't take her out tonight, she'll change her mind.","['girl', 'girl', 'tonight', 'mind', 'gon', 'lose', 'gon', 'lose', 'take', 'chang']",0b12516100c16f779b152858619786ff,6885
91,5.0,0.8963000178337097,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","it's no surprise to me, i am my own worst enemy...'cuz every now and then i kick the living shit out of me.","['enemi', 'kick', 'shit', 'surpris', 'live', 'worst']",0b12516100c16f779b152858619786ff,6960
92,0.0,0.06669999659061432,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",Der Wahnsinn ist nur eine schmale Brücke. Die Ufer sind Vernunft und Trieb.,[],0b12516100c16f779b152858619786ff,7024
93,5.0,0.8525999784469604,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","If I said I want your body now, would you hold it against me? ;P","['bodi', 'said', 'want', 'hold']",0b12516100c16f779b152858619786ff,7070
94,12.0,0.45159998536109924,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",You only hear the music when your heart begins to break....,"['music', 'heart', 'break', 'hear', 'begin']",0c5d06511ef79fba34da417e8c751fff,7340
95,0.0,0.9491000175476074,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",Before I run far away **bobsnewline** I need to take a holiday **bobsnewline** Maybe it's a fall from grace **bobsnewline** I gotta find a new place **bobsnewline**  **bobsnewline** Holiday- Boys Like Girls <3,"['holiday', 'fall', 'grace', 'place', 'holiday-', 'boy', 'girl', 'run', 'need', 'take', 'got', 'find', 'new']",0c5d06511ef79fba34da417e8c751fff,7357
96,12.0,0.8525999784469604,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",you father's rage and your mother's love made me the idiot america,"['rage', 'mother', 'love', 'made']",0c5d06511ef79fba34da417e8c751fff,7367
97,0.0,0.9717000126838684,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","inside your restless soul, your heart is dying. Little one, little one the sky is fallin, of love and razorblades your blood is searching. Runaway from the river to the street, and find yourself with your face in the gutter. You're a stray from the salvation army. There is no place like home, when you've got no place to go - Little Girl by: Green Day.-song of the day","['soul', 'heart', 'sky', 'love', 'blood', 'face', 'gutter', 'salvat', 'place', 'home', 'place', 'girl', 'die', 'razorblad', 'search', 'find', 'got', 'go', 'restless', 'littl', 'littl', 'stray', 'littl', 'green']",0c5d06511ef79fba34da417e8c751fff,7407
98,6.0,0.8525999784469604,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H",Song of the Day: It Was Written In Blood by: Bring Me The Horizon,"['blood', 'horizon', 'written', 'bring']",0c5d06511ef79fba34da417e8c751fff,7471
99,14.0,0.8963000178337097,"think_H, m_H, know_H, eye_H, thing_H, wind_H, take_L, see_H, song_H, said_H","im fucking up left and right today......ah well, must watch more Star Trek...and drink more coffee","['today', 'coffe', 'm', 'left', 'watch', 'drink']",0c5d06511ef79fba34da417e8c751fff,7476
100,0.0,0.6000000238418579,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",I am he as you are he as you are me and we are all together... I love John Lennon,['love'],0c5d06511ef79fba34da417e8c751fff,7533
101,12.0,0.9200000166893005,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Let me take you down cause I'm going to strawberry fields, nothing is real, and nothing to get hung about, strawberry fields forever","['field', 'field', 'let', 'take', 'go', 'hung', 'real', 'strawberri']",0c5d06511ef79fba34da417e8c751fff,7580
102,0.0,0.6347000002861023,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",I don't call it praying...I call it hoping like hell,"['call', 'pray', 'call', 'hope']",0c5d06511ef79fba34da417e8c751fff,7591
103,5.0,0.5547000169754028,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","I'll wait in this place where the sun never shines, Wait in this place where the shadows run from themselves- White Room, Cream","['place', 'place', 'shadow', 'room', 'cream', 'wait', 'shine', 'wait', 'run', 'themselves-', 'white']",0c5d06511ef79fba34da417e8c751fff,7595
104,0.0,0.8525999784469604,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","Love is blindness, I don't want to see","['love', 'blind', 'want', 'see']",0c5d06511ef79fba34da417e8c751fff,7619
105,0.0,0.06669999659061432,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",Song of the day: the Guillotine by Escape the Fate,[],0c5d06511ef79fba34da417e8c751fff,7637
106,12.0,0.8525999784469604,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",Song of theday: You're Gonna Go Far Kid by: the Offspring,"['kid', 'offspr', 'gon', 'go']",0c5d06511ef79fba34da417e8c751fff,7647
107,9.0,0.7455000281333923,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H",Song of the day: Stay Together For The Kids by: Blink- 182 :),"['kid', 'stay']",0c5d06511ef79fba34da417e8c751fff,7656
108,12.0,0.9282000064849854,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","We're Sgt. Pepper's lonely hearts club band, sit back and let the evening go...","['heart', 'club', 'band', 'even', 'sgt', 'sit', 'let', 'go', 'lone']",0c5d06511ef79fba34da417e8c751fff,7674
109,0.0,0.8783000111579895,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",Finger on the trigger to my dear Juliet......I love Escape the Fate,"['finger', 'trigger', 'escap', 'fate', 'love']",0c5d06511ef79fba34da417e8c751fff,7726
110,5.0,0.8133000135421753,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",sometimes I wish I could actually think before I talk,"['talk', 'wish', 'think']",0c5d06511ef79fba34da417e8c751fff,7734
111,0.0,0.8133000135421753,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",Love triangle? I dont see it =w=.,"['love', 'triangl', 'see']",0db30ddf6bde2bf4a88c377f0cd6047a,7984
112,12.0,0.8963000178337097,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Imma lumberjack and Im okayyy, I sleep all night and I work all day... :3 (Monty Python)","['sleep', 'night', 'work', 'day', 'm', 'okayyy']",0db30ddf6bde2bf4a88c377f0cd6047a,8237
113,4.0,0.8133000135421753,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",/All the crazy shit I didn't do right,"['shit', 'right', 'crazi']",0db30ddf6bde2bf4a88c377f0cd6047a,8365
114,12.0,0.8133000135421753,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","One down, one to go just another bullet in the chamber.","['bullet', 'chamber', 'go']",0de3fb81289774833b1a3ff7e5b86701,8431
115,9.0,0.8525999784469604,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H",flllly away on my zephyr I feeel it more than ever and in this perfect weather we'll find a place together (8),"['weather', 'place', 'find', 'perfect']",0e8f270a9b126c3839044391deb1d4e2,9392
116,5.0,0.8963000178337097,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","I wish I didn't care, but I do. And it keeps me awake at night. Ho-hum.","['wish', 'night', 'care', 'keep', 'awak', 'hum']",0e8f270a9b126c3839044391deb1d4e2,9441
117,11.0,0.6657999753952026,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L","Ken what?? I am sick to the fuckin back teeth o hearin about Bin Laden. Aye its good he's dead, but it's not gonna make any difference, if anything it'll make everything worse, cause now we've pissed al-quaeda off they'r gonna retaliate. I dont care if he's alive, or dead, i dont care about these jokes, i really just DO NOT care so stfu.","['fuckin', 'differ', ""they'r"", 'joke', 'gon', 'make', 'make', 'piss', 'gon', 'retali', 'care', 'care', 'care', 'sick', 'good', 'dead', 'wors', 'aliv', 'dead']",0e8f270a9b126c3839044391deb1d4e2,9550
118,5.0,0.8963000178337097,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","Okay noww i understand he's on his way now, but jeez louise i mean today now i cant wait i wanna play now <3","['noww', 'understand', 'today', 'ca', 'wait', 'play']",0e8f270a9b126c3839044391deb1d4e2,9608
119,13.0,0.5773000121116638,"percent_H, watch_H, hand_H, lie_H, gayaa_H, sure_L, head_H, life_H, power_H, rememb_H",Lets get it oooon it wont be long till we are gooone,"['let', 'oooon', 'gooon', 'wo']",0e8f270a9b126c3839044391deb1d4e2,9622
120,0.0,0.8783000111579895,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","karmaa police, arrest this girl, her hitler hairdo is making me feel ill (8)","['arrest', 'girl', 'make', 'feel', 'ill']",0e8f270a9b126c3839044391deb1d4e2,10403
121,0.0,0.7455000281333923,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",call meee so i can make it juicy for ya <3,"['make', 'juici']",0e8f270a9b126c3839044391deb1d4e2,10425
122,5.0,0.8525999784469604,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",i wanted a lie in the day but im fucking wide awake,"['want', 'm', 'wide', 'awak']",0e8f270a9b126c3839044391deb1d4e2,10619
123,0.0,0.8963000178337097,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",without u cant stop d hurt inside..WHEN LOVE AND HATE COLLiDE :l,"['love', 'collid', 'ca', 'stop', 'hurt', 'hate']",0fa20f622770259c44e0214336285a98,10895
124,11.0,0.6000000238418579,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L",as soon as forever is through.. iLL BE OVER Ü.,['ill'],0fa20f622770259c44e0214336285a98,10921
125,5.0,0.7455000281333923,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",maybe its u im waiting for so long.. :),"['m', 'wait']",0fa20f622770259c44e0214336285a98,10937
126,8.0,0.9200000166893005,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H","So I will let it slide, slide like mercury. All silver and quick baby, poisonous and deadly, so deadly.","['slide', 'slide', 'babi', 'let', 'quick', 'poison', 'deadli', 'deadli']",10f7981547a33d36f72a77b261ca9807,11581
127,8.0,0.6000000238418579,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H",I'm so damn happy!,['happi'],10f7981547a33d36f72a77b261ca9807,11583
128,5.0,0.9556000232696533,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","If the children don't grow up, our bodies get bigger but our hearts get torn up. We're just a million little gods causing rainstorms turning every good thing to rust.","['children', 'bodi', 'heart', 'god', 'rainstorm', 'thing', 'rust', 'grow', 'get', 'torn', 'caus', 'turn', 'bigger', 'littl', 'good']",10f7981547a33d36f72a77b261ca9807,11600
129,13.0,0.8133000135421753,"percent_H, watch_H, hand_H, lie_H, gayaa_H, sure_L, head_H, life_H, power_H, rememb_H",I just have to watch you walk out of my life until you disappear.,"['life', 'watch', 'disappear']",12170edda5667c961a48d9715f391de2,12473
130,7.0,0.9491000175476074,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","It's because I'm a kid huh? Just wait untill I'm not. Thanks for always listening.. Ohwait, you had someone do that for you too. You wait, then you'll KNOW who's day it is, don't bother looking at the calender, as far as you know my birthdays in December.","['thank', 'day', 'calend', 'wait', 'listen', 'wait', 'know', 'bother', 'look', 'know', 'kid', 'huh', 'ohwait']",12170edda5667c961a48d9715f391de2,12533
131,0.0,0.9524999856948853,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","Hey guysss tomarrows friday :] This is different huh? I think it's good. Christmas is comingg. Someone needs to come spend all this money with me. Do something cool this weekend. Text, or not. Eh, let's see what happens","['money', 'weekend', 'text', ':]', 'think', 'need', 'come', 'spend', 'let', 'see', 'happen', 'differ', 'good', 'cool']",12170edda5667c961a48d9715f391de2,12574
132,5.0,0.7455000281333923,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",merry christmas and i hope it a good one.,"['hope', 'good']",12291e06a9b01bc2c2cfbd7728828a5d,12593
133,4.0,0.8963000178337097,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",raining and storm warning down here...then back to crazy hot in like a min of each other.,"['storm', 'rain', 'warn', 'crazi', 'hot', 'other']",12291e06a9b01bc2c2cfbd7728828a5d,12616
134,0.0,0.9404000043869019,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","I'll get b,y I'll survive, When the world's crashing down, When I fall and hit the ground I will turn myself around, Don't you try to stop me I won't cry","['b', 'world', 'ground', 'surviv', 'crash', 'fall', 'hit', 'turn', 'tri', 'stop', 'cri']",12bca3ae16aabaa2ae2a33d54d0c1516,12864
135,12.0,0.9096999764442444,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","As I look up to the sky today, Well I can see you looking down on me, It brings a smile to my face again","['today', 'smile', 'face', 'look', 'see', 'look', 'bring']",12f02d52562fc96a32916a2f49cc1bb3,13112
136,12.0,0.9491000175476074,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Is it true today that when people pray **bobsnewline** Cloudless skies will break **bobsnewline** Kings and queens will shake **bobsnewline** Yes it's true and I believe it, **bobsnewline** I'm living for you","['today', 'peopl', 'sky', 'king', 'queen', 'pray', 'break', 'shake', 'believ', 'live', 'true', 'cloudless', 'true']",12f02d52562fc96a32916a2f49cc1bb3,13117
137,0.0,0.9404000043869019,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","You are the only one who make me feel this way , You turn my night to day and I just came to say that you are the only one who took me in you been that kind of friend you are the only one !!","['way', 'night', 'day', 'friend', 'make', 'feel', 'turn', 'came', 'say', 'took', 'kind']",12f02d52562fc96a32916a2f49cc1bb3,13120
138,0.0,0.9491000175476074,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","And my enemies, tried to come for meAnd they thought that my world was coming to an endAll the while you knewThat I would make it throughI feel closer to you now than when I first beganJesus you are, (Jesus you are, Jesus you are)You are my sun right after the rainWherever you areI just wanna be near youI'm so glad I can hear you","['enemi', 'world', 'endal', 'beganjesu', 'tri', 'come', 'thought', 'come', 'make', 'feel', 'hear', 'throughi', 'first']",12f02d52562fc96a32916a2f49cc1bb3,13148
139,12.0,0.9451000094413757,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","You are the strength, that keeps me walking. **bobsnewline** You are the hope, that keeps me trusting. **bobsnewline** You are the light to my soul. **bobsnewline** You are my purpose...you're everything. **bobsnewline** How can I stand here with you and not be moved by you? **bobsnewline** Would you tell me how could it be any better than this?","['strength', 'soul', 'purpos', 'keep', 'walk', 'keep', 'trust', 'stand', 'move', 'tell', 'better', 'light']",12f02d52562fc96a32916a2f49cc1bb3,13150
