dominant_t,topic_per,keywords,text,userid,textiD,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
13,0.91869998,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Ok week, today is your last chance, if you have anything else you would like to throw at me, go at it. Cuz tomorrow is the weekend and im not putting up with your crap!",04a3601e8b319f740167723a58c488e7,2185,35,22.71,61.26,99,78.19,17.5,14.29,100,62.86,22.86,17.14,5.71,0,11.43,0,0,5.71,2.86,14.29,14.29,0,8.57,2.86,20,0,0,0,0,0,8.57,5.71,2.86,0,2.86,0,11.43,0,0,0,0,20,0,2.86,5.71,8.57,0,8.57,0,0,0,0,2.86,2.86,0,0,0,2.86,0,0,2.86,0,0,0,20,2.86,31.43,8.57,8.57,14.29,0,2.86,0,0,0,0,8.57,2.86,2.86,2.86,0,0,14.29,2.86,8.57,0,0,0,2.86,0,0,0,0,0
13,0.67869997,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/It was the best of times,04a3601e8b319f740167723a58c488e7,2186,6,93.26,50,23.51,99,6,0,100,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,0,16.67,16.67,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,16.67,0,16.67,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67
13,0.91869998,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","When love is lost, do not bow your head in sadness; instead keep your head up high and gaze into heaven for that is where your broken heart has been sent to heal.",04a3601e8b319f740167723a58c488e7,2203,33,25.19,93.5,85.21,80.64,33,6.06,96.97,57.58,12.12,9.09,0,0,9.09,0,0,3.03,0,15.15,15.15,9.09,6.06,3.03,27.27,6.06,0,6.06,0,0,15.15,9.09,6.06,0,0,6.06,15.15,0,0,0,0,6.06,0,0,0,0,0,6.06,3.03,3.03,0,0,15.15,9.09,3.03,0,0,12.12,3.03,3.03,6.06,0,0,9.09,18.18,0,21.21,3.03,15.15,3.03,0,0,0,0,3.03,0,0,0,0,0,0,0,9.09,3.03,3.03,0,3.03,0,0,0,0,0,0,0
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",The way to get through life is to just keep going.,04a3601e8b319f740167723a58c488e7,2235,11,99,50,31.94,25.77,11,9.09,100,54.55,0,0,0,0,0,0,0,0,9.09,27.27,9.09,9.09,0,0,36.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,0,0,9.09,0,0,27.27,9.09,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
13,0.522000015,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","so far , today is ok...but mostly because it's Friday!",04a3601e8b319f740167723a58c488e7,2285,10,1,15.86,99,99,10,10,100,60,10,0,0,0,0,0,0,10,0,0,20,20,30,0,20,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,30,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,10,20,0,0,0,0,0,0,10,0,0,10,0,0,60,30,10,0,0,0,10,0,0,10,0,0
13,0.758000016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I wish i could do today differently. Oh well, there's always tomorrow....?",04a3601e8b319f740167723a58c488e7,2290,12,1,1,98.01,99,6,16.67,100,50,16.67,16.67,16.67,0,0,0,0,0,0,0,25,16.67,0,0,33.33,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,33.33,0,0,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,25,0,0,25,0,0,0,0,0,0,16.67,0,0,0,16.67,0,66.67,41.67,8.33,0,0,8.33,0,0,0,8.33,0,0
13,0.861000001,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","I never used to believe in the saying /live for today/"". But i realized that if you always live for the future",04a3601e8b319f740167723a58c488e7,2293,22,80.14,18.16,99,25.77,11,9.09,100,59.09,18.18,13.64,9.09,0,4.55,0,0,4.55,9.09,18.18,0,4.55,9.09,4.55,27.27,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,31.82,9.09,4.55,4.55,4.55,9.09,9.09,4.55,0,4.55,0,9.09,0,9.09,0,0,0,0,0,0,0,0,9.09,18.18,4.55,22.73,0,4.55,18.18,0,0,0,0,0,0,0,0,0,0,0,0,18.18,4.55,0,0,0,0,0,0,4.55,0,0,9.09
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Im going to conquer this week one day at a time. Challenger #1: Monday.,04a3601e8b319f740167723a58c488e7,2294,14,93.26,23.75,99,99,7,14.29,92.86,35.71,14.29,7.14,7.14,0,0,0,0,7.14,7.14,14.29,7.14,0,0,0,14.29,0,0,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,7.14,0,0,0,7.14,7.14,42.86,7.14,7.14,28.57,7.14,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,7.14,0,0,0,0,0,0,0,7.14
1,0.878300011,"world_H, resolv_L, defin_H, power_H, thank_H, belong_H, sticki_H, polit_H, judg_H, tat_H",Sisters function as safety nets in a chaotic world simply by being there for each other.,04a3601e8b319f740167723a58c488e7,2300,16,93.26,50,35.37,99,16,18.75,81.25,56.25,6.25,0,0,0,0,0,0,6.25,6.25,25,6.25,12.5,6.25,0,6.25,6.25,6.25,0,0,6.25,6.25,6.25,0,0,0,0,6.25,6.25,0,6.25,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,6.25,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Proverbs 3:5-6 **bobsnewline** Trust in the LORD with all your heart and lean not on your own understanding; in all your ways submit to him, and he will make your paths straight.",04a3601e8b319f740167723a58c488e7,2317,34,74.42,99,14.7,79.41,34,11.76,76.47,47.06,17.65,17.65,0,0,11.76,5.88,0,0,2.94,14.71,2.94,0,5.88,2.94,8.82,2.94,0,0,8.82,5.88,2.94,2.94,0,0,0,0,20.59,0,0,0,5.88,17.65,5.88,2.94,0,0,8.82,2.94,0,0,0,0,2.94,2.94,0,0,0,8.82,0,0,5.88,0,2.94,0,5.88,2.94,11.76,0,11.76,0,0,0,0,0,2.94,0,0,0,0,0,0,0,26.47,2.94,2.94,2.94,2.94,0,0,2.94,0,0,0,11.76
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",One day at a time..... one moment at a time.,04a3601e8b319f740167723a58c488e7,2319,10,99,50,99,25.77,5,0,100,40,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0
0,0.066699997,"differ_L, right_L, word_L, geniu_L, stupid_L, held_L, button_L, love_L, wrong_L, lightn_L",/Reality is that which,054e5fd22c26a92926a61c261c99054c,3046,4,1,50,1,25.77,4,25,75,75,50,0,0,0,0,0,0,50,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25
13,0.758000016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/When you try your best but you don't succeed,054e5fd22c26a92926a61c261c99054c,3082,9,1,99,58.07,99,9,11.11,100,66.67,33.33,33.33,0,0,33.33,0,0,0,0,0,11.11,11.11,22.22,11.11,22.22,11.11,11.11,11.11,0,0,22.22,22.22,0,0,0,0,33.33,0,0,0,0,22.22,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,33.33,0,33.33,11.11,22.22,0,0,22.22,0,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,11.11,0,11.11
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/If it's not real You can't hold it in your hand,054e5fd22c26a92926a61c261c99054c,3168,11,1,18.16,85.21,25.77,11,0,81.82,72.73,36.36,18.18,0,0,18.18,0,0,18.18,0,9.09,9.09,0,9.09,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,27.27,0,0,9.09,9.09,0,27.27,9.09,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,18.18,0,9.09
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/At night when the stars light up my room,054e5fd22c26a92926a61c261c99054c,3184,9,93.26,13.32,99,25.77,9,0,88.89,55.56,11.11,11.11,11.11,0,0,0,0,0,11.11,22.22,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,55.56,0,33.33,22.22,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11
13,0.522000015,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Woke up in London yesterday,054e5fd22c26a92926a61c261c99054c,3186,5,99,50,99,25.77,5,20,80,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,40,0,0,60,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I really hate days like today. Very much.,054e5fd22c26a92926a61c261c99054c,3224,8,38.6,1,99,1,4,0,100,50,12.5,12.5,12.5,0,0,0,0,0,0,12.5,0,25,0,0,12.5,0,12.5,0,0,12.5,12.5,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
13,0.758000016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/This town is colder now. **bobsnewline** I think it's sick of us.../"" **bobsnewline** - O.R""",054e5fd22c26a92926a61c261c99054c,3231,15,8.69,74.76,82.75,1,7.5,13.33,86.67,46.67,26.67,13.33,6.67,6.67,0,0,0,13.33,0,6.67,13.33,6.67,0,0,20,13.33,6.67,0,0,0,6.67,0,6.67,0,0,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,6.67,0,0,6.67,6.67,0,6.67,0,0,6.67,6.67,0,0,0,0,0,26.67,0,13.33,0,6.67,6.67,0,0,0,0,0,0,13.33,0,13.33,0,0,0,126.67,33.33,0,0,0,0,0,6.67,13.33,6.67,0,66.67
4,0.878300011,"public_L, deserv_L, book_L, speech_L, figur_L, write_L, high_L, done_L, deadpool_L, phone_L","I now have four favorite bands, in this order: One Republic, Linkin Park, Snow Patrol, Coldplay. Apparently I like /Experimental/"" music. :)""",054e5fd22c26a92926a61c261c99054c,3234,22,44.96,32.48,96.4,99,7.33,22.73,72.73,31.82,13.64,9.09,9.09,0,0,0,0,4.55,0,4.55,4.55,9.09,0,0,9.09,4.55,0,0,9.09,0,13.64,13.64,0,0,0,0,4.55,0,0,0,0,9.09,4.55,0,0,4.55,0,0,4.55,0,4.55,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,9.09,0,18.18,0,9.09,4.55,0,9.09,0,0,0,0,4.55,0,4.55,0,0,0,50,9.09,18.18,4.55,0,0,0,0,9.09,0,0,9.09
13,0.957499981,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Woke up in London yesterday **bobsnewline** Found myself in the city near Piccadilly, Don't really know how I got here. I got some pictures on my phone, New names and numbers that I don't know Addresses to places like Abbey Road, Day turns to night, night turns to whatever we want./ - One Republic""",054e5fd22c26a92926a61c261c99054c,3280,53,71,22.52,99,25.77,26.5,15.09,86.79,45.28,15.09,11.32,9.43,1.89,0,0,0,3.77,1.89,16.98,3.77,5.66,3.77,3.77,20.75,1.89,1.89,3.77,1.89,1.89,0,0,0,0,0,0,5.66,0,0,0,0,13.21,5.66,1.89,1.89,1.89,0,1.89,3.77,1.89,1.89,0,0,0,0,0,0,7.55,1.89,0,1.89,3.77,0,9.43,13.21,0,28.3,3.77,15.09,9.43,0,0,0,0,0,0,0,0,0,0,0,0,28.3,3.77,7.55,0,0,0,0,1.89,1.89,3.77,0,9.43
13,0.861000001,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Switzerland is a place where they don't like to fight, so they get people to do their fighting for them while they ski and eat chocolate.",06165dddbf8856657d57d27600c4944c,4105,26,10.57,99,5.76,1,26,15.38,96.15,61.54,19.23,19.23,0,0,0,0,19.23,0,3.85,11.54,11.54,7.69,11.54,3.85,23.08,0,0,3.85,0,0,11.54,3.85,7.69,0,7.69,0,30.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,3.85,0,0,0,3.85,0,0,19.23,0,11.54,0,7.69,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,15.38,3.85,3.85,0,0,0,0,0,0,7.69,0,0
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Ah what a nice morning. Birds are chirping. Bees are trying to have sex with them--as is my understanding.,0765c56b2da0e50568488dbbbe93751b,4597,20,52.71,50,15.86,96.76,6.67,15,85,55,15,10,5,0,0,0,5,5,5,15,20,0,5,0,25,10,5,5,0,0,5,5,0,0,0,0,5,0,0,0,0,10,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,5,0,5,0,0,0,0,20,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,5,0,25,15,0,0,0,0,0,10,0,0,0,0
13,0.951099992,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Professor Impossible: You see, Dr Venture, I found your father's machine in my foundation years ago. Then I thought about you in Physics class... You were a daydreamer, a sassmouth, and not infrequently a bit of a gigglepuss... Somehow I doubt  twenty years of amphetamines and failure have done much to improve that.",0765c56b2da0e50568488dbbbe93751b,4599,53,66.22,71.43,81.66,25.77,13.25,30.19,90.57,50.94,16.98,15.09,7.55,0,7.55,0,0,1.89,7.55,11.32,5.66,3.77,5.66,1.89,11.32,1.89,0,0,1.89,3.77,7.55,3.77,3.77,1.89,0,1.89,9.43,1.89,0,0,1.89,11.32,3.77,0,1.89,3.77,0,1.89,1.89,1.89,0,0,1.89,0,1.89,0,0,9.43,0,3.77,5.66,0,3.77,7.55,3.77,1.89,15.09,0,5.66,9.43,9.43,0,0,0,0,0,0,0,0,0,0,0,26.42,15.09,7.55,1.89,0,0,0,0,0,1.89,0,0
13,0.453500003,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","All the white girls trip when i sing at sunday service... hahaha thank you, Jack White",0765c56b2da0e50568488dbbbe93751b,4615,16,72.69,89.42,95.6,99,8,6.25,93.75,31.25,12.5,12.5,6.25,0,6.25,0,0,0,6.25,6.25,0,6.25,6.25,0,12.5,12.5,0,6.25,0,6.25,12.5,12.5,0,0,0,0,12.5,0,0,6.25,0,6.25,0,0,0,0,6.25,0,18.75,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,25,6.25,6.25,12.5,6.25,6.25,0,0,0,0,6.25,0,6.25,0,0,0,25,18.75,6.25,0,0,0,0,0,0,0,0,0
13,0.942499995,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Well I managed to take out the tiger with some Mace, but the sweetshoppe owner and his son were an different story altogether....i had to beat them to death with their own shoes... nasty business, really. BUT we got the M'n'Ms to Ozzy and he put on a great show...",0765c56b2da0e50568488dbbbe93751b,4628,53,89,77.48,9.72,61.55,17.67,9.43,86.79,52.83,13.21,13.21,3.77,1.89,0,3.77,3.77,0,9.43,15.09,3.77,3.77,7.55,0,11.32,3.77,1.89,0,0,1.89,5.66,3.77,1.89,0,1.89,0,16.98,1.89,0,1.89,5.66,11.32,0,0,0,1.89,1.89,7.55,1.89,1.89,0,0,1.89,1.89,0,0,0,15.09,1.89,1.89,7.55,5.66,0,7.55,1.89,0,5.66,1.89,3.77,0,3.77,0,0,1.89,0,1.89,1.89,0,0,0,1.89,0,28.3,20.75,3.77,0,0,0,0,0,0,3.77,0,0
13,0.959299982,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","hahaha I missed Free Pretzel Day at work! I wake up every morning in a bed that's too small, send my daughter to school that costs too much, and go to work for a job that pays too little, but on Pretzel Day.... well, I like Pretzel Day.",0765c56b2da0e50568488dbbbe93751b,4639,48,77.41,26.6,99,99,16,10.42,93.75,45.83,14.58,8.33,8.33,0,0,0,0,6.25,4.17,14.58,2.08,8.33,4.17,0,10.42,4.17,0,0,0,4.17,10.42,8.33,2.08,0,0,2.08,4.17,2.08,0,2.08,0,4.17,0,0,0,0,2.08,2.08,0,0,0,0,2.08,2.08,0,0,0,8.33,0,4.17,4.17,0,0,2.08,10.42,0,25,4.17,12.5,8.33,10.42,0,2.08,6.25,0,0,4.17,0,2.08,0,2.08,0,22.92,10.42,8.33,0,0,0,2.08,0,0,2.08,0,0
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Excuse me, is your refrigerator running? Cuz if it is, it probably runs a lot like you: very homosexually.",0765c56b2da0e50568488dbbbe93751b,4649,19,2.97,94.27,19.27,25.77,9.5,21.05,94.74,68.42,26.32,15.79,5.26,0,10.53,0,0,10.53,5.26,5.26,10.53,10.53,10.53,0,21.05,0,5.26,0,0,5.26,0,0,0,0,0,0,15.79,0,0,0,0,21.05,0,5.26,5.26,15.79,0,5.26,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,15.79,0,10.53,10.53,0,0,0,5.26,0,0,0,0,5.26,0,5.26,0,0,0,26.32,5.26,10.53,5.26,0,5.26,0,0,0,0,0,0
13,0.911300004,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Ran in the rain today. Feel like a twelve year old again. A twelve year old who smokes three packs a day. heh. Ah: runs...,0765c56b2da0e50568488dbbbe93751b,4665,25,99,65.56,99,91.14,5,0,92,32,4,0,0,0,0,0,0,4,16,8,0,4,0,0,12,0,4,4,12,0,4,4,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,4,12,0,40,8,4,28,0,0,0,0,0,0,8,0,4,4,4,0,32,28,0,4,0,0,0,0,0,0,0,0
13,0.911300004,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","If I had the money, I'd pay back every dollar on Richard Seymour's fine for punching out Fat Head. Hahaha He's been deserving it his entire life.",0765c56b2da0e50568488dbbbe93751b,4674,27,36.1,35.54,4.97,99,13.5,14.81,85.19,48.15,18.52,14.81,7.41,0,0,7.41,0,3.7,3.7,11.11,14.81,3.7,3.7,0,14.81,7.41,0,0,0,7.41,7.41,7.41,0,0,0,0,7.41,0,0,0,7.41,11.11,0,0,3.7,3.7,7.41,3.7,0,0,0,0,11.11,7.41,7.41,0,3.7,0,0,0,0,0,0,7.41,3.7,0,11.11,0,11.11,3.7,3.7,0,0,11.11,0,0,3.7,0,3.7,0,0,0,22.22,7.41,3.7,0,0,0,0,0,0,11.11,0,0
13,0.924899995,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",There's a destination a little up the road from the habitations of the towns we know; a place we saw the lights turn low; the jigsaw jazz and the jetfresh flow,0765c56b2da0e50568488dbbbe93751b,4678,31,99,90.14,78.86,1.23,31,9.68,87.1,51.61,6.45,6.45,0,6.45,0,0,0,0,29.03,9.68,3.23,3.23,3.23,0,12.9,0,0,0,0,0,3.23,0,3.23,0,0,3.23,6.45,0,0,0,0,3.23,3.23,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,0,12.9,6.45,0,6.45,0,0,3.23,12.9,3.23,22.58,6.45,16.13,0,0,3.23,0,0,0,0,0,0,0,0,0,0,9.68,0,0,0,6.45,0,0,0,0,3.23,0,0
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Can I get ya a drink, Eddie? Fix ya something to eat? Drive ya out in the middle of nowhere, leave ya for dead? **bobsnewline** Naw, I'm fine, Clark.",0765c56b2da0e50568488dbbbe93751b,4682,29,77.56,95.75,86.38,85.87,7.25,10.34,82.76,55.17,24.14,20.69,6.9,0,13.79,0,0,3.45,6.9,17.24,6.9,0,0,3.45,13.79,6.9,3.45,0,0,0,3.45,3.45,0,0,0,0,13.79,0,0,0,0,6.9,0,0,0,3.45,3.45,0,0,0,0,0,6.9,0,0,0,6.9,3.45,0,0,0,3.45,0,0,17.24,0,20.69,6.9,13.79,0,0,3.45,0,0,0,3.45,13.79,0,13.79,0,0,0,44.83,3.45,13.79,0,0,10.34,0,0,0,3.45,0,13.79
13,0.924899995,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Sonny: I think I can deal with these guys. Is there any special country you wanna go to? **bobsnewline** Sal (pensive): ...Wyoming. **bobsnewline** Sonny: Wyoming is-- that's not a country... That's okay, I'll take care of things.",0765c56b2da0e50568488dbbbe93751b,4690,38,17.17,29.92,33.36,97.58,7.6,21.05,76.32,47.37,21.05,10.53,7.89,0,2.63,0,0,10.53,2.63,7.89,18.42,2.63,0,2.63,23.68,2.63,0,0,0,2.63,10.53,7.89,2.63,0,0,0,5.26,0,2.63,0,2.63,10.53,2.63,0,2.63,2.63,0,2.63,0,0,0,0,0,0,0,0,0,2.63,0,0,0,2.63,0,0,23.68,5.26,7.89,2.63,5.26,0,0,0,0,0,0,0,7.89,0,2.63,2.63,0,0,71.05,23.68,2.63,5.26,0,2.63,0,5.26,0,7.89,2.63,21.05
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",I learned something in that explosion: beauty doesn't last... it can get blown off your head at any moment.,0765c56b2da0e50568488dbbbe93751b,4693,19,35.06,50,99,97.58,9.5,15.79,89.47,52.63,26.32,10.53,5.26,0,5.26,0,0,15.79,0,15.79,10.53,0,0,5.26,15.79,0,0,0,0,5.26,5.26,5.26,0,0,0,0,5.26,0,0,0,0,15.79,5.26,0,0,10.53,0,0,5.26,5.26,0,0,5.26,5.26,0,0,0,5.26,0,0,0,5.26,0,5.26,15.79,0,26.32,0,15.79,10.53,5.26,0,0,0,0,0,0,0,0,0,0,0,31.58,21.05,0,5.26,0,0,0,0,0,5.26,0,0
13,0.902499974,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","There he goes: one of God's own prototypes, a high-powered mutant of some kind, too weird to live, too rare to die.",0765c56b2da0e50568488dbbbe93751b,4711,23,96.43,66.81,1,25.77,23,8.7,82.61,39.13,4.35,4.35,0,0,0,4.35,0,0,4.35,17.39,0,13.04,0,0,13.04,13.04,0,0,4.35,4.35,8.7,4.35,4.35,0,0,0,4.35,0,0,0,4.35,4.35,0,0,0,4.35,0,0,0,0,0,0,4.35,0,4.35,0,0,8.7,0,0,8.7,0,0,0,13.04,0,8.7,4.35,4.35,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,30.43,4.35,13.04,4.35,0,0,0,4.35,0,4.35,0,0
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/Why don't you make like Siamese twins and SPLIT... and then one of you die./"" -Peter Griffen""",0765c56b2da0e50568488dbbbe93751b,4731,17,15.27,88.03,28.81,25.77,8.5,11.76,76.47,52.94,11.76,11.76,0,0,11.76,0,0,0,0,11.76,5.88,5.88,17.65,5.88,17.65,0,5.88,5.88,5.88,0,0,0,0,0,0,0,11.76,0,0,0,0,17.65,0,11.76,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,11.76,0,5.88,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,58.82,23.53,0,0,0,0,0,5.88,11.76,5.88,0,11.76
13,0.67869997,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",There are no jokes. Truth is the funniest thing of all.,0765c56b2da0e50568488dbbbe93751b,4733,11,32.58,18.16,1,99,5.5,9.09,100,63.64,9.09,0,0,0,0,0,0,9.09,9.09,9.09,18.18,9.09,0,9.09,18.18,9.09,9.09,0,0,9.09,27.27,27.27,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0
13,0.67869997,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Remember to keep yourself alive,077243dfd4750094bde7eb01e5cfcb42,4767,5,93.26,99,43.37,25.77,5,40,100,40,20,20,0,0,20,0,0,0,0,20,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
